age,income,assets,credit_score,debt_to_income_ratio,existing_loan,criminal_record,credit_tier,high_debt,asset_income_ratio,age_group,income_per_age,payment_capacity,credit_utilization_proxy
57.0,71160.0,144987.0,689.0,0.32,1,0,2,0,2.0374502887817765,2,1226.896551724138,4032.3999999999996,2.8104887439925803e-05
58.0,145074.0,357183.0,665.8730706519278,0.28,0,0,1,0,2.462057556436326,2,2458.8813559322034,8704.44,0.0
55.0,86634.0,465639.0,626.4429001485447,0.58,1,1,1,1,5.374721532867778,2,1547.0357142857142,3032.1900000000005,2.3085091647813843e-05
49.0,75547.0,321889.0,850.0,0.51,1,1,4,1,4.260721660401334,2,1510.94,3084.835833333333,2.647288514738779e-05
31.0,63725.0,681763.0,543.0,0.36,0,0,0,0,10.69834918243731,1,1991.40625,3398.6666666666665,0.0
44.0,147608.0,344423.0,834.0,0.16,0,0,4,0,2.3333468826426573,1,3280.177777777778,10332.56,0.0
38.0,67240.0,768049.0,659.1008810581493,0.33,0,0,1,0,11.42233161315269,1,1724.1025641025642,3754.233333333333,0.0
54.0,42606.0,91209.0,603.0,0.37,1,1,1,0,2.1407045790597787,2,774.6545454545454,2236.815,4.693954187007135e-05
41.0,127011.0,768926.0,821.0,0.49,1,1,4,1,6.0539634050325954,1,3024.0714285714284,5397.9675,1.57464196578303e-05
51.0,97787.0,885974.0,731.0,0.1894564192854653,0,0,2,0,9.060150529717347,2,1880.5192307692307,6605.0520939443495,0.0
36.0,137831.0,124199.0,657.0,0.23,0,1,1,0,0.9010897324278833,1,3725.162162162162,8844.155833333332,0.0
53.0,102875.0,408800.0,850.0,0.1339306752169499,1,0,4,0,3.973715929857304,2,1905.0925925925926,7424.740148921356,1.9440691310983017e-05
50.0,106158.0,568811.0,712.0,0.29,0,0,2,0,5.358104352904605,2,2081.529411764706,6281.014999999999,0.0
41.0,50557.0,736167.0,850.0,0.3,0,1,4,0,14.560841014280628,1,1203.7380952380952,2949.158333333333,0.0
45.0,122947.0,753906.0,624.077747532056,0.43,0,1,1,1,6.131909425122816,1,2672.7608695652175,5839.982500000001,0.0
27.0,138202.0,895605.0,833.1242361468527,0.34,1,1,4,0,6.480358602924683,0,4935.785714285715,7601.11,1.4471361176232237e-05
21.0,85020.0,351784.0,745.1805540767479,0.44,1,1,3,1,4.137613060302749,0,3864.5454545454545,3967.6000000000004,2.352332337512644e-05
21.0,117791.0,435772.0,780.6371376663552,0.28,1,0,3,0,3.6995042108122793,0,5354.136363636364,7067.46,1.6978937627872624e-05
22.0,95318.0,821275.0,622.6182397858104,0.34,0,0,1,0,8.616068150106484,0,4144.260869565217,5242.489999999999,0.0
33.0,77144.0,795770.0,847.0,0.41,0,0,4,1,10.315250502300861,1,2268.9411764705883,3792.913333333334,0.0
47.0,97104.0,406250.0,845.0,0.24,1,0,4,0,4.183615673755213,2,2023.0,6149.919999999999,2.059604967767182e-05
53.0,39128.0,648296.0,737.0,0.37,0,1,2,0,16.568171944082394,2,724.5925925925926,2054.22,0.0
26.0,89298.0,315538.0,541.847945932742,0.47,1,1,0,1,3.5334998152274943,0,3307.3333333333335,3943.9950000000003,2.2396416573348266e-05
49.0,37113.0,1037697.0,656.9575019122724,0.38,1,1,1,0,27.959718704531983,2,742.26,1917.505,5.38865687727334e-05
34.0,130364.0,719465.0,650.4939161632936,0.44,0,0,1,1,5.5188509185747705,1,3724.6857142857143,6083.653333333335,0.0
23.0,68107.0,1237374.0,538.0,0.41,1,0,0,1,18.167821694955073,0,2837.7916666666665,3348.594166666667,2.9364694827409007e-05
47.0,136009.0,849776.0,694.0,0.31,0,1,2,0,6.247893537239909,2,2833.5208333333335,7820.517499999999,0.0
58.0,116305.0,338476.0,732.0,0.3,1,0,2,0,2.9102195931422283,2,1971.2711864406779,6784.458333333333,1.7195869552133576e-05
37.0,90067.0,577077.0,666.9734819303044,0.4,1,0,1,0,6.407125727228316,1,2370.184210526316,4503.349999999999,2.220519823690726e-05
60.0,30058.0,697473.0,849.0,0.29,1,0,4,0,23.203466515852156,2,492.75409836065575,1778.4316666666666,6.65335994677312e-05
51.0,96510.0,503210.0,850.0,0.43,1,1,4,1,5.21401705505072,2,1855.9615384615386,4584.225,2.0722811671087532e-05
57.0,131195.0,1118216.0,596.0,0.49,0,1,1,1,8.523247659989634,2,2261.9827586206898,5575.787499999999,0.0
32.0,60248.0,199734.0,588.0,0.33,1,1,1,0,3.315142160035851,1,1825.6969696969697,3363.8466666666664,3.319502074688797e-05
36.0,118083.0,1051353.0,816.0,0.29,0,0,4,0,8.903433149283561,1,3191.4324324324325,6986.577499999999,0.0
31.0,87178.0,171157.0,843.0,0.29,1,1,4,0,1.9632824418724693,1,2724.3125,5158.031666666667,2.2941041523285156e-05
58.0,54978.0,995511.0,509.0,0.49,1,1,0,1,18.10711362520235,2,931.8305084745763,2336.565,3.637686431429611e-05
33.0,35314.0,287642.0,827.0,0.37,0,0,4,0,8.145037519467648,1,1038.6470588235295,1853.985,0.0
45.0,31854.0,485454.0,689.0,0.15,0,0,2,0,15.239491445612934,1,692.4782608695652,2256.325,0.0
56.0,57999.0,137995.0,845.0,0.44,0,1,4,1,2.3792241379310344,2,1017.5263157894736,2706.6200000000003,0.0
57.0,107488.0,566533.0,575.0,0.31,1,0,0,0,5.270613737219622,2,1853.2413793103449,6180.56,1.8606381989022236e-05
48.0,106638.0,411188.0,841.0,0.37,1,1,4,0,3.8558876208516586,2,2176.285714285714,5598.495,1.8754688672168043e-05
40.0,65650.0,210097.0,850.0,0.31,0,0,4,0,3.200210202434083,1,1601.219512195122,3774.875,0.0
48.0,92008.0,202804.0,828.0,0.24,1,1,4,0,2.204175678466237,2,1877.7142857142858,5827.173333333333,2.173676774263667e-05
55.0,123487.0,777367.0,652.8241953376898,0.54,0,0,1,1,6.295081303446489,2,2205.125,4733.668333333333,0.0
52.0,39253.0,786040.0,680.6932234670264,0.45,1,0,2,1,20.02445610638406,2,740.622641509434,1799.0958333333335,5.0948923703986754e-05
43.0,39070.0,483458.0,583.0,0.45,1,0,1,1,12.373832254101508,1,887.9545454545455,1790.7083333333333,5.118755118755119e-05
62.0,125838.0,853481.0,505.0,0.33,0,0,0,0,6.782325034369313,3,1997.4285714285713,7025.954999999999,0.0
29.0,123157.0,257379.0,843.0587883847237,0.43,0,1,4,1,2.089827701001965,0,4105.233333333334,5849.9575,0.0
45.0,139453.0,283477.0,572.0,0.45,1,0,0,1,2.0327634919041406,1,3031.586956521739,6391.595833333334,1.4341543867197304e-05
42.0,97650.0,548484.0,591.0,0.61,0,0,1,1,5.616778117991624,1,2270.9302325581393,3173.625,0.0
48.0,59389.0,462990.0,682.0,0.17,0,0,2,0,7.795756861424482,2,1212.0204081632653,4107.739166666666,0.0
56.0,66796.0,484317.0,671.9813244188502,0.0717786031818505,0,1,2,0,7.2505801158734675,2,1171.859649122807,5166.789701822093,0.0
64.0,57333.0,395014.0,850.0,0.34,1,0,4,0,6.889698956988872,3,882.0461538461539,3153.315,3.488270689805529e-05
53.0,132376.0,754991.0,850.0,0.0532777327011644,1,0,4,0,5.703339704027135,2,2451.4074074074074,10443.608904662555,1.5108250615661212e-05
42.0,44388.0,958728.0,786.0,0.62,1,0,3,1,21.598323909076573,1,1032.2790697674418,1405.62,4.505519261094841e-05
41.0,71098.0,358346.0,735.0,0.35,1,1,2,0,5.04009901686381,1,1692.8095238095239,3851.141666666667,2.8129395218002813e-05
43.0,153419.0,478504.0,850.0,0.25,1,1,4,0,3.1189153956459394,1,3486.7954545454545,9588.6875,1.3036025055240157e-05
32.0,96535.0,691222.0,536.0,0.23,0,1,0,0,7.160251098035966,1,2925.3030303030305,6194.329166666666,0.0
36.0,59452.0,553812.0,753.0,0.27,1,0,3,0,9.31512287016635,1,1606.8108108108108,3616.6633333333334,3.3639452349715744e-05
28.0,84962.0,165884.0,850.0,0.34,1,0,4,0,1.9524263502936572,0,2929.7241379310344,4672.909999999999,2.3539381385057202e-05
61.0,89710.0,482611.0,678.8921023077879,0.2140806976655029,0,0,2,0,5.379618998784987,3,1446.9354838709678,5875.4017177023115,0.0
64.0,115246.0,753017.0,795.0,0.32,0,1,3,0,6.5339401459474,3,1773.0153846153846,6530.606666666667,0.0
33.0,92070.0,767832.0,807.0,0.19,1,0,4,0,8.339564032105658,1,2707.9411764705883,6214.725000000001,2.1722130506560084e-05
29.0,158823.0,898691.0,560.9242089545007,0.3,0,1,0,0,5.658408049161336,0,5294.1,9264.675,0.0
44.0,130758.0,551058.0,817.0,0.23,0,1,4,0,4.214302648383668,1,2905.733333333333,8390.305,0.0
52.0,104854.0,656546.0,768.0,0.34,1,0,3,0,6.261465833770445,2,1978.377358490566,5766.969999999998,1.9073777370870527e-05
58.0,76012.0,988496.0,809.0,0.0375792523620532,1,1,4,0,13.004301895728362,2,1288.3389830508474,6096.293822454634,2.6310942721077695e-05
42.0,135126.0,135987.0,756.0,0.35,0,0,3,0,1.0063643831358648,1,3142.4651162790697,7319.325000000001,0.0
59.0,76958.0,253600.0,601.0,0.28,1,1,1,0,3.2952611130602008,2,1282.6333333333334,4617.48,2.598752598752599e-05
46.0,87127.0,449189.0,760.0,0.44,0,1,3,1,5.1555068405105136,2,1853.7659574468084,4065.9266666666667,0.0
51.0,91245.0,850375.0,714.0,0.27,1,0,2,0,9.319586612015868,2,1754.7115384615386,5550.737499999999,2.1918528828345043e-05
40.0,47293.0,750511.0,719.0,0.18,0,0,2,0,15.869053156848649,1,1153.4878048780488,3231.6883333333335,0.0
48.0,53782.0,1051804.0,654.3738902097143,0.25,1,0,1,0,19.556439767212687,2,1097.591836734694,3361.375,3.7185780157667706e-05
48.0,50008.0,193615.0,700.0,0.32,0,0,2,0,3.8716031114399407,2,1020.5714285714286,2833.7866666666664,0.0
61.0,55385.0,215353.0,798.0,0.36,0,0,3,0,3.8882208500343047,3,893.3064516129032,2953.866666666667,0.0
32.0,95131.0,484613.0,490.0,0.3,0,0,0,0,5.094111340032796,1,2882.757575757576,5549.308333333333,0.0
58.0,40779.0,62149.0,472.0,0.1666716997826128,0,1,0,0,1.5240068661108386,2,691.1694915254237,2831.8578962137362,0.0
29.0,69411.0,673668.0,698.0,0.34,1,0,2,0,9.705353541174437,0,2313.7,3817.6049999999996,2.88130465474767e-05
21.0,165635.0,435523.0,692.1931095088695,0.47,1,0,2,1,2.6293981984592723,0,7528.863636363636,7315.545833333334,1.2074596859397357e-05
49.0,48802.0,844975.0,776.0,0.42,1,0,3,1,17.313997090342806,2,976.04,2358.763333333334,4.0980247520695025e-05
64.0,72482.0,334632.0,764.0,0.5,0,0,3,1,4.616696328794338,3,1115.1076923076923,3020.0833333333335,0.0
27.0,121997.0,723387.0,706.4859410134432,0.13,1,0,2,0,5.929498844243348,0,4357.035714285715,8844.7825,1.6393576996532757e-05
45.0,61023.0,144850.0,619.0,0.52,0,0,1,1,2.373656266386995,1,1326.5869565217392,2440.9199999999996,0.0
48.0,88729.0,747277.0,795.0,0.4,1,1,3,0,8.421920432773582,2,1810.795918367347,4436.45,2.2540036740259887e-05
56.0,102638.0,658615.0,668.8156201704063,0.27,1,0,1,0,6.416810374224223,2,1800.6666666666667,6243.811666666667,1.9485580670303975e-05
26.0,96787.0,476247.0,654.2369844095241,0.29,1,1,1,0,4.920517006240443,0,3584.703703703704,5726.564166666666,2.066350515037866e-05
39.0,57137.0,502776.0,737.0,0.21,0,0,2,0,8.799327942875145,1,1428.425,3761.519166666667,0.0
40.0,115705.0,426183.0,733.0,0.26,1,0,2,0,3.6833267073444764,1,2822.0731707317073,7135.141666666666,1.72850389345502e-05
23.0,104489.0,719746.0,551.8385000853889,0.38,0,0,0,0,6.888180687147096,0,4353.708333333333,5398.598333333333,0.0
54.0,92239.0,1242800.0,703.0,0.1324310717443964,0,0,2,0,13.473547267996532,2,1677.0727272727272,6668.640864447385,0.0
47.0,133134.0,591460.0,751.0,0.2,1,0,3,0,4.442558305479401,2,2773.625,8875.6,1.5022232904698955e-05
43.0,56050.0,655311.0,597.0,0.54,1,0,1,1,11.691334677347415,1,1273.8636363636363,2148.583333333333,3.568115321487191e-05
67.0,68923.0,1029221.0,691.6619606443475,0.6,1,1,2,1,14.93269398177703,3,1013.5735294117648,2297.4333333333334,2.9017047515415305e-05
59.0,76140.0,988940.0,578.0,0.1935797457947672,1,0,0,0,12.988271758973484,2,1269.0,5116.736512932202,2.6266712195634473e-05
43.0,109426.0,478163.0,579.0,0.13,0,1,0,0,4.369698520474837,1,2486.9545454545455,7933.384999999999,0.0
52.0,137363.0,826022.0,527.0,0.54,0,1,0,1,6.013380507265368,2,2591.754716981132,5265.581666666666,0.0
45.0,122632.0,1098444.0,630.0591450969192,0.35,0,1,1,0,8.957164874055108,1,2665.913043478261,6642.566666666667,0.0
33.0,122775.0,1006319.0,850.0,0.61,1,1,4,1,8.196382029061054,1,3611.029411764706,3990.1875,1.6289695952825042e-05
40.0,116450.0,829859.0,656.1459402012381,0.27,0,0,1,0,7.1262505259722975,1,2840.243902439024,7084.041666666667,0.0
23.0,81363.0,357901.0,762.3094806943875,0.45,1,1,3,1,4.398763580944889,0,3390.125,3729.1375000000003,2.4580593621335954e-05
63.0,126779.0,261013.0,620.0,0.44,0,0,1,1,2.058786874901404,3,1980.921875,5916.3533333333335,0.0
33.0,102759.0,759089.0,677.0745252133954,0.04,1,0,2,0,7.387008563643441,1,3022.323529411765,8220.72,1.946263660338066e-05
57.0,128848.0,882693.0,770.0,0.1529796279628206,1,0,3,0,6.850600315097517,2,2221.5172413793102,9094.740074687208,1.5521924718665114e-05
25.0,102016.0,492649.0,757.2105784077481,0.25,0,0,3,0,4.829087308977916,0,3923.6923076923076,6376.0,0.0
37.0,67847.0,102162.0,835.0,0.02,1,1,4,0,1.505748142907676,1,1785.4473684210527,5540.838333333333,2.947722147710357e-05
33.0,118853.0,593132.0,783.0,0.12,0,1,3,0,4.990425227590153,1,3495.676470588235,8715.886666666667,0.0
41.0,139776.0,375803.0,628.1725090248788,0.33,1,1,1,0,2.6885896821365463,1,3328.0,7804.159999999999,1.4308403325272932e-05
47.0,133405.0,361947.0,721.0,0.2,0,0,2,0,2.7131238475031108,2,2779.2708333333335,8893.666666666666,0.0
35.0,86601.0,214508.0,764.0,0.52,1,1,3,1,2.4769404863629014,1,2405.5833333333335,3464.0399999999995,2.309388820248721e-05
33.0,71733.0,184151.0,847.0,0.33,1,0,4,0,2.5671369225193073,1,2109.794117647059,4005.0924999999993,2.7880393113542902e-05
59.0,118707.0,750347.0,483.0,0.1862190750804053,0,1,0,0,6.32094719816693,2,1978.45,8050.12435453586,0.0
42.0,95046.0,310396.0,841.0,0.01,1,0,4,0,3.265710648416047,1,2210.3720930232557,7841.294999999999,2.1041999831664002e-05
27.0,159467.0,507103.0,629.6946005081312,0.14,1,1,1,0,3.17996714074297,0,5695.25,11428.468333333332,1.254162250970408e-05
42.0,65271.0,97632.0,833.0,0.48,1,1,4,1,1.4957715406299792,1,1517.9302325581396,2828.41,3.064054049913441e-05
41.0,64086.0,62667.0,623.0,0.3,1,1,1,0,0.9778426201881817,1,1525.857142857143,3738.35,3.1207090250905004e-05
29.0,96517.0,337233.0,832.4891781682086,0.42,0,0,4,1,3.493990758200543,0,3217.233333333333,4664.988333333334,0.0
38.0,101823.0,712346.0,571.0,0.08,0,1,0,0,6.995855593966059,1,2610.846153846154,7806.43,0.0
45.0,161989.0,239700.0,850.0,0.34,1,0,4,0,1.4797209704302734,1,3521.5,8909.394999999999,1.2346364921507984e-05
35.0,84204.0,622547.0,690.739686172341,0.19,0,1,2,0,7.393230805771629,1,2339.0,5683.77,0.0
24.0,142120.0,683264.0,767.177401820939,0.18,1,1,3,0,4.80762167448864,0,5684.8,9711.533333333335,1.4072416656112354e-05
61.0,100047.0,461145.0,845.0,0.090427031880176,0,1,4,0,4.609237565968336,3,1613.6612903225807,7583.337228457003,0.0
24.0,75046.0,993337.0,679.3824129448476,0.24,1,0,2,0,13.236198648846722,0,3001.84,4752.913333333333,2.664961091568063e-05
61.0,85541.0,888004.0,556.0,0.0981119250301128,1,1,0,0,10.38091230039045,3,1379.6935483870968,6429.033985083261,2.3380054475526927e-05
48.0,47397.0,425501.0,730.0,0.3,1,1,2,0,8.977193130511836,2,967.2857142857143,2764.8250000000003,4.2194983016519336e-05
56.0,66294.0,785663.0,700.0,0.42,0,1,2,1,11.8510144053096,2,1163.0526315789473,3204.2100000000005,0.0
46.0,34408.0,661961.0,805.0,0.16,0,1,4,0,19.238019122903893,2,732.0851063829788,2408.56,0.0
37.0,106515.0,794395.0,850.0,0.25,1,0,4,0,7.4579875323895,1,2803.0263157894738,6657.1875,1.8776345559863684e-05
25.0,62125.0,76153.0,623.0,0.19,0,1,1,0,1.2257830859865435,0,2389.423076923077,4193.4375,0.0
32.0,27096.0,138194.0,764.0,0.41,1,1,3,1,5.0999741668819425,1,821.0909090909091,1332.2200000000003,7.380618495829951e-05
55.0,63750.0,292861.0,526.0,0.49,1,1,0,1,4.593825979200326,2,1138.392857142857,2709.375,3.137156481365291e-05
45.0,31011.0,342630.0,850.0,0.33,1,0,4,0,11.048303882368115,1,674.1521739130435,1731.4475,6.448908522232612e-05
50.0,64941.0,815802.0,651.700885272264,0.19,0,0,1,0,12.562009177419851,2,1273.3529411764705,4383.517500000001,0.0
55.0,44412.0,187899.0,758.0,0.0291184769199639,0,1,3,0,4.230720734919956,2,793.0714285714286,3593.2325169192136,0.0
53.0,129377.0,112067.0,659.0,0.0249645826237657,0,1,1,0,0.866198271730897,2,2395.8703703703704,10512.263099490423,0.0
66.0,66644.0,288183.0,697.0,0.1945501776058545,0,0,2,0,4.32415034886338,3,994.6865671641791,4473.199830302953,0.0
65.0,94215.0,681150.0,689.4094529411178,0.43,0,1,2,1,7.229663751379808,3,1427.5,4475.212500000001,0.0
41.0,76956.0,597081.0,750.0,0.49,0,0,3,1,7.758631443533401,1,1832.2857142857142,3270.6299999999997,0.0
30.0,48258.0,795534.0,814.0,0.44,0,0,4,1,16.484676433411384,0,1556.7096774193549,2252.0400000000004,0.0
22.0,34509.0,365587.0,689.0,0.36,0,1,2,0,10.59365401332947,0,1500.391304347826,1840.4800000000002,0.0
58.0,96821.0,701854.0,850.0,0.27,0,0,4,0,7.2489103716097585,2,1641.0338983050847,5889.944166666667,0.0
62.0,101899.0,110081.0,550.0,0.45,1,1,0,1,1.0802845927379785,3,1617.4444444444443,4670.370833333333,1.9626892768471358e-05
52.0,66534.0,120676.0,846.0,0.56,1,0,4,1,1.8137221011497708,2,1255.3584905660377,2439.5799999999995,3.0058915474329688e-05
50.0,69020.0,959764.0,711.0,0.37,0,0,2,0,13.905391112849712,2,1353.3333333333333,3623.5499999999997,0.0
25.0,112343.0,535099.0,686.8167197597143,0.19,0,1,2,0,4.7630403047781815,0,4320.884615384615,7583.1525,0.0
58.0,84403.0,827519.0,718.0,0.36,0,0,2,0,9.804262831145444,2,1430.5593220338983,4501.493333333333,0.0
21.0,115624.0,133377.0,563.6382187820077,0.56,0,0,0,1,1.1535308108108109,0,5255.636363636364,4239.546666666666,0.0
62.0,93033.0,602614.0,709.0,0.0828361696185489,1,0,2,0,6.47735236580175,3,1476.7142857142858,7110.5418859897945,2.1497285967646584e-05
25.0,32859.0,767085.0,850.0,0.36,1,1,4,0,23.34403530127815,0,1263.8076923076924,1752.4800000000002,6.0862420498463226e-05
22.0,48923.0,214097.0,650.0,0.45,1,0,1,1,4.376113972692339,0,2127.086956521739,2242.304166666667,4.087889626980072e-05
41.0,121318.0,234020.0,850.0,0.38,1,0,4,0,1.9289641358731937,1,2888.5238095238096,6268.096666666667,1.6485328058028356e-05
37.0,98533.0,369433.0,664.6206329467959,0.3,0,0,1,0,3.7492946597113685,1,2592.9736842105262,5747.758333333332,0.0
42.0,55385.0,409649.0,846.0,0.48,1,1,4,1,7.396255371393493,1,1288.0232558139535,2400.016666666667,3.61095563940997e-05
54.0,37821.0,481065.0,790.0,0.34,1,1,3,0,12.71918460155465,2,687.6545454545454,2080.1549999999997,5.2877878539513e-05
53.0,29030.0,839343.0,659.3254917775267,0.2093459958973178,0,1,1,0,28.911956184768005,2,537.5925925925926,1912.7238115917387,0.0
55.0,141821.0,261481.0,499.0,0.44,0,1,0,1,1.8437266432570405,2,2532.5178571428573,6618.313333333334,0.0
51.0,91312.0,997001.0,594.0,0.0747527398537575,0,0,1,0,10.91850010403776,2,1756.0,7040.514818206141,0.0
35.0,62499.0,452794.0,567.0,0.2,0,0,0,0,7.244704,1,1736.0833333333333,4166.6,0.0
54.0,82135.0,377730.0,744.0,0.29,1,1,3,0,4.598836076750755,2,1493.3636363636363,4859.654166666666,2.434956231661736e-05
41.0,115984.0,145817.0,510.0,0.46,1,0,0,1,1.2572056731473897,1,2761.5238095238096,5219.28,1.724346041763661e-05
41.0,51478.0,827227.0,534.0,0.1,1,1,0,0,16.069212688669165,1,1225.6666666666667,3860.8500000000004,3.885003885003885e-05
28.0,105760.0,88753.0,536.0053921418288,0.04,0,1,0,0,0.8391845765452294,0,3646.896551724138,8460.8,0.0
20.0,64776.0,815721.0,749.0,0.24,0,1,3,0,12.592756688330734,0,3084.5714285714284,4102.4800000000005,0.0
30.0,121663.0,776840.0,820.0,0.25,0,0,4,0,6.385126249342451,0,3924.6129032258063,7603.9375,0.0
18.0,94900.0,263674.0,821.2483753515519,0.32,0,0,4,0,2.7784111863942424,0,4994.736842105263,5377.666666666666,0.0
40.0,130740.0,131863.0,700.0,0.22,1,1,2,0,1.008581852670547,1,3188.7804878048782,8498.1,1.5297303085466033e-05
44.0,47045.0,960738.0,740.0,0.02,0,0,3,0,20.421247289886495,1,1045.4444444444443,3842.008333333333,0.0
48.0,51326.0,181787.0,549.0,0.13,0,0,0,0,3.5417421629941357,2,1047.469387755102,3721.135,0.0
28.0,54550.0,360587.0,593.0,0.22,1,1,1,0,6.6100896408865095,0,1881.0344827586207,3545.75,3.666226719460331e-05
18.0,112345.0,733092.0,633.592842051487,0.31,1,0,1,0,6.525305751873676,0,5912.894736842105,6459.837499999999,1.780198848211345e-05
36.0,139689.0,74685.0,819.0,0.19,0,0,4,0,0.5346481494738349,1,3775.3783783783783,9429.007500000002,0.0
58.0,125013.0,530430.0,702.4530824312149,0.34,1,1,2,0,4.24296478794375,2,2118.864406779661,6875.714999999999,1.5998080230372356e-05
58.0,113164.0,452756.0,850.0,0.55,0,1,4,1,4.000848318826493,2,1918.0338983050847,4243.65,0.0
34.0,134566.0,404230.0,747.0,0.42,1,0,3,1,3.0039311272451643,1,3844.7428571428572,6504.023333333334,1.4862374412936211e-05
30.0,73623.0,69729.0,831.0,0.18,0,0,4,0,0.9470960556340324,0,2374.935483870968,5030.905000000001,0.0
47.0,125069.0,400395.0,629.2027333381268,0.34,0,0,1,0,3.2013672343487647,2,2605.6041666666665,6878.794999999999,0.0
46.0,84104.0,634393.0,827.0,0.44,1,0,4,1,7.542869032756673,2,1789.4468085106382,3924.853333333334,2.3779516324637956e-05
57.0,83660.0,610685.0,554.0,0.29,1,1,0,0,7.299518294067726,2,1442.4137931034484,4949.883333333333,2.3905715856661328e-05
39.0,135128.0,843035.0,775.0,0.46,1,1,3,1,6.238742238897646,1,3378.2,6080.760000000001,1.4800562421372013e-05
48.0,52660.0,778987.0,821.0,0.36,1,0,4,0,14.792484001443194,2,1074.6938775510205,2808.5333333333333,3.797804868785842e-05
25.0,125202.0,367392.0,664.8877181470053,0.36,0,0,1,0,2.9343705821745485,0,4815.461538461538,6677.44,0.0
43.0,38502.0,313724.0,757.0,0.28,0,1,3,0,8.148040412435394,1,875.0454545454545,2310.12,0.0
38.0,85118.0,736122.0,743.0,0.4,1,0,3,0,8.648151411553238,1,2182.5128205128203,4255.9,2.349624060150376e-05
38.0,150995.0,202889.0,780.0,0.34,0,1,3,0,1.343671355532597,1,3871.6666666666665,8304.724999999999,0.0
30.0,41193.0,249654.0,820.0,0.31,1,0,4,0,6.060445695975142,0,1328.8064516129032,2368.5975,4.854958125986163e-05
25.0,65532.0,1001891.0,682.0,0.44,0,1,2,1,15.288343277432745,0,2520.4615384615386,3058.1600000000003,0.0
25.0,116275.0,746049.0,522.8531346093837,0.4,1,1,0,0,6.416190787436788,0,4472.115384615385,5813.75,1.7200306165449745e-05
37.0,135011.0,105275.0,624.0,0.28,0,0,1,0,0.779745504103339,1,3552.9210526315787,8100.66,0.0
47.0,66671.0,685289.0,765.0,0.15,0,0,3,0,10.278512718982482,2,1388.9791666666667,4722.529166666666,0.0
